player_id,club_id,season,mins,player_wins,player_losses,player_draws,team_gf,team_ga,goals,assists,yellows,reds,club_wins,club_draws,club_losses,club_gf,club_ga
149444,1420,2017,176,0,4,0,0,8,0,0,0,0,9,14,15,42,52
386552,1420,2017,798,6,6,7,25,26,1,3,1,0,9,14,15,42,52
57467,1420,2017,2472,4,12,12,30,45,2,0,5,0,9,14,15,42,52
57216,1420,2017,2857,8,13,11,36,44,3,1,2,0,9,14,15,42,52
83132,1420,2017,2970,9,11,13,41,44,0,0,0,0,9,14,15,42,52
134712,1420,2017,432,2,7,4,11,20,0,0,0,0,9,14,15,42,52
18934,1420,2017,3027,9,13,13,41,49,2,6,7,0,9,14,15,42,52
250013,1420,2017,1530,6,11,12,32,41,3,4,4,0,9,14,15,42,52
395523,1420,2017,170,2,4,3,8,12,0,0,0,0,9,14,15,42,52
264567,1420,2017,446,4,4,8,22,20,1,2,3,0,9,14,15,42,52
315110,1420,2017,3041,9,15,13,41,51,17,6,4,0,9,14,15,42,52
326300,1420,2017,443,3,4,3,11,12,0,0,0,0,9,14,15,42,52
62351,1420,2017,1533,3,10,5,16,27,0,0,2,0,9,14,15,42,52
69436,1420,2017,1966,6,9,9,26,32,2,0,9,0,9,14,15,42,52
93730,1420,2017,1170,2,4,7,16,17,0,0,0,0,9,14,15,42,52
214532,1420,2017,1894,8,11,9,33,35,2,1,3,0,9,14,15,42,52
203655,347,2017,681,1,8,1,3,18,0,0,2,0,6,8,24,34,76
205587,347,2017,1019,1,12,4,7,30,0,0,3,0,6,8,24,34,76
12508,347,2017,274,0,4,0,1,7,0,0,0,0,6,8,24,34,76
344892,347,2017,81,0,3,0,1,6,0,0,0,0,6,8,24,34,76
18310,347,2017,1053,2,9,2,10,22,0,0,3,1,6,8,24,34,76
24661,347,2017,711,1,7,2,4,17,0,0,1,0,6,8,24,34,76
291200,347,2017,3105,6,21,8,33,70,0,1,8,0,6,8,24,34,76
85295,347,2017,1952,4,16,5,24,56,0,1,6,0,6,8,24,34,76
216714,347,2017,1651,5,16,4,23,47,0,0,1,0,6,8,24,34,76
45237,347,2017,1134,4,7,4,20,27,0,0,4,1,6,8,24,34,76
61637,347,2017,2016,5,16,7,32,62,5,2,2,0,6,8,24,34,76
81460,347,2017,2845,6,22,7,33,69,15,1,8,0,6,8,24,34,76
344886,347,2017,353,1,5,0,3,11,0,0,0,0,6,8,24,34,76
490417,347,2017,834,5,18,7,29,57,2,1,1,0,6,8,24,34,76
267676,347,2017,121,0,7,0,3,17,0,0,0,0,6,8,24,34,76
344888,347,2017,14,0,1,0,1,3,0,0,0,0,6,8,24,34,76
98274,347,2017,2061,5,15,6,26,53,0,1,5,0,6,8,24,34,76
202318,347,2017,173,1,5,1,9,21,0,1,0,0,6,8,24,34,76
222859,347,2017,1414,4,13,5,23,44,7,1,6,0,6,8,24,34,76
18955,347,2017,3301,6,24,8,34,76,1,3,5,0,6,8,24,34,76
117509,347,2017,851,1,9,1,6,22,0,0,4,0,6,8,24,34,76
77383,347,2017,2660,6,17,7,33,62,0,0,0,1,6,8,24,34,76
182891,347,2017,720,0,7,1,1,14,0,0,0,0,6,8,24,34,76
468929,347,2017,87,0,2,0,0,6,0,0,0,0,6,8,24,34,76
365952,347,2017,314,1,4,0,3,13,1,0,1,0,6,8,24,34,76
218306,1025,2017,308,3,10,0,13,23,1,0,2,0,11,6,21,40,52
38607,1025,2017,1598,6,15,3,22,32,1,3,4,0,11,6,21,40,52
56830,1025,2017,2052,8,13,5,26,30,2,0,8,0,11,6,21,40,52
368559,1025,2017,712,3,8,1,12,16,1,0,1,0,11,6,21,40,52
82693,1025,2017,360,1,3,0,3,5,0,0,0,0,11,6,21,40,52
111893,1025,2017,1858,7,12,3,23,31,0,0,6,1,11,6,21,40,52
207715,1025,2017,1748,10,10,5,33,33,1,0,5,0,11,6,21,40,52
130360,1025,2017,2838,9,19,6,34,47,10,10,3,0,11,6,21,40,52
215616,1025,2017,2770,10,17,5,36,44,3,0,9,0,11,6,21,40,52
401935,1025,2017,202,3,5,2,12,16,3,0,1,0,11,6,21,40,52
39099,1025,2017,2067,7,15,6,31,40,4,2,9,0,11,6,21,40,52
144779,1025,2017,380,4,3,2,12,9,0,1,0,0,11,6,21,40,52
286949,1025,2017,2841,9,19,6,36,45,0,1,8,1,11,6,21,40,52
130388,1025,2017,90,0,0,1,1,1,0,0,1,0,11,6,21,40,52
88706,1025,2017,556,1,5,2,5,9,0,0,1,0,11,6,21,40,52
9967,1025,2017,1196,4,9,2,14,16,1,1,4,0,11,6,21,40,52
184528,1025,2017,946,3,9,0,11,22,0,0,1,0,11,6,21,40,52
22140,1025,2017,469,4,1,2,12,7,0,0,1,0,11,6,21,40,52
110928,1025,2017,558,2,5,1,7,10,0,0,4,0,11,6,21,40,52
140206,1025,2017,390,2,6,4,12,21,0,0,0,0,11,6,21,40,52
88683,1025,2017,1617,9,15,2,31,39,6,4,3,0,11,6,21,40,52
256358,1025,2017,1249,5,18,2,17,49,0,3,4,0,11,6,21,40,52
22141,1025,2017,2970,10,18,5,36,46,0,0,5,0,11,6,21,40,52
241641,281,2017,1520,29,2,4,95,25,6,4,0,0,32,4,2,106,27
50362,281,2017,1746,19,2,1,65,20,1,2,2,0,32,4,2,106,27
238223,281,2017,3195,30,2,4,102,26,0,0,0,0,32,4,2,106,27
26399,281,2017,1969,20,2,3,70,18,21,6,2,0,32,4,2,106,27
314678,281,2017,49,4,0,1,11,3,0,0,0,0,32,4,2,106,27
88755,281,2017,3085,31,2,4,103,26,8,16,2,0,32,4,2,106,27
186590,281,2017,1306,15,1,2,55,14,0,0,0,0,32,4,2,106,27
363205,281,2017,1672,25,1,3,75,19,13,4,6,0,32,4,2,106,27
53622,281,2017,1510,25,2,3,83,22,4,1,3,0,32,4,2,106,27
90681,281,2017,617,9,1,1,26,10,0,0,0,0,32,4,2,106,27
95424,281,2017,2787,27,1,4,89,22,0,6,4,0,32,4,2,106,27
26267,281,2017,2885,28,2,4,94,26,5,3,7,0,32,4,2,106,27
40423,281,2017,225,3,0,0,9,1,0,0,0,0,32,4,2,106,27
203853,281,2017,533,8,0,0,24,3,0,0,1,0,32,4,2,106,27
192565,281,2017,2424,27,2,3,86,24,10,15,4,0,32,4,2,106,27
157495,281,2017,361,6,0,1,26,2,0,1,2,0,32,4,2,106,27
406635,281,2017,44,5,0,0,16,2,0,1,0,0,32,4,2,106,27
134425,281,2017,2594,27,2,4,91,26,18,11,5,0,32,4,2,106,27
35518,281,2017,2437,26,1,2,84,18,9,11,5,0,32,4,2,106,27
145707,281,2017,1341,18,2,3,61,16,3,1,2,0,32,4,2,106,27
293169,79,2017,1560,6,15,6,22,38,4,2,3,0,15,6,13,36,36
423436,79,2017,2386,13,11,5,29,29,0,1,12,0,15,6,13,36,36
327536,79,2017,45,0,0,1,1,1,0,0,0,0,15,6,13,36,36
353366,79,2017,3060,15,13,6,36,36,1,0,2,0,15,6,13,36,36
19112,79,2017,2408,13,9,5,29,27,2,2,3,0,15,6,13,36,36
54659,79,2017,2168,13,9,5,29,25,2,0,2,0,15,6,13,36,36
251295,79,2017,304,1,5,0,6,11,0,0,4,0,15,6,13,36,36
21327,79,2017,3060,15,13,6,36,36,0,0,3,0,15,6,13,36,36
245744,79,2017,718,4,9,2,10,18,1,0,1,0,15,6,13,36,36
129358,79,2017,1134,12,8,3,26,23,0,0,0,0,15,6,13,36,36
243606,79,2017,950,7,9,2,18,21,2,2,1,0,15,6,13,36,36
289592,79,2017,770,8,7,5,19,22,0,0,2,0,15,6,13,36,36
36284,79,2017,2115,7,17,6,34,51,7,1,4,0,15,6,13,36,36
192294,79,2017,59,0,0,1,1,1,0,0,0,0,15,6,13,36,36
19354,79,2017,1955,13,10,6,29,30,0,6,5,0,15,6,13,36,36
79501,79,2017,1531,13,5,5,32,22,7,0,3,0,15,6,13,36,36
86848,79,2017,76,2,1,0,5,3,0,0,0,0,15,6,13,36,36
247459,79,2017,1105,10,10,2,24,25,5,0,2,0,15,6,13,36,36
45599,79,2017,2106,12,8,5,30,25,0,2,2,0,15,6,13,36,36
187491,79,2017,2610,14,11,4,33,29,0,0,4,0,15,6,13,36,36
192637,79,2017,5,1,0,0,3,0,0,0,0,0,15,6,13,36,36
336331,27,2017,111,1,1,0,5,4,0,0,0,0,27,3,4,92,28
40680,27,2017,2610,23,3,3,84,26,0,0,1,0,27,3,4,92,28
26485,27,2017,1644,17,0,2,60,12,1,2,4,0,27,3,4,92,28
22068,27,2017,1210,14,3,3,49,20,5,1,3,0,27,3,4,92,28
57051,27,2017,1509,20,4,1,75,21,1,4,2,0,27,3,4,92,28
59016,27,2017,1551,20,1,2,63,13,2,2,1,0,27,3,4,92,28
44017,27,2017,1612,17,3,2,58,19,1,1,1,0,27,3,4,92,28
88103,27,2017,1625,18,4,1,55,21,7,11,2,0,27,3,4,92,28
190393,27,2017,1528,21,3,2,69,22,6,4,3,0,27,3,4,92,28
448258,27,2017,20,1,0,0,6,0,0,0,0,0,27,3,4,92,28
80,27,2017,180,2,0,0,2,0,0,0,0,0,27,3,4,92,28
38253,27,2017,2169,23,4,3,77,25,29,2,1,0,27,3,4,92,28
156990,27,2017,642,3,3,4,13,13,0,0,0,0,27,3,4,92,28
126719,27,2017,892,9,2,0,33,10,0,2,1,0,27,3,4,92,28
243714,27,2017,1149,16,2,3,48,17,3,3,0,0,27,3,4,92,28
37666,27,2017,1457,18,2,2,55,15,6,2,6,0,27,3,4,92,28
39728,27,2017,2213,19,4,3,69,21,1,2,3,0,27,3,4,92,28
251302,27,2017,90,1,0,0,4,1,1,0,0,0,27,3,4,92,28
17259,27,2017,270,2,1,0,6,2,0,0,0,0,27,3,4,92,28
161056,27,2017,2333,23,4,2,82,26,1,11,1,0,27,3,4,92,28
58358,27,2017,1964,23,3,3,79,24,8,15,4,0,27,3,4,92,28
217285,27,2017,14,1,0,0,1,0,0,0,0,0,27,3,4,92,28
60444,27,2017,1243,15,2,2,56,13,2,2,3,0,27,3,4,92,28
166601,27,2017,1919,22,3,2,71,23,2,1,1,0,27,3,4,92,28
354352,1162,2017,3240,9,20,7,23,49,1,3,12,0,10,8,20,27,52
250844,1162,2017,2520,7,14,7,20,33,0,0,10,0,10,8,20,27,52
539232,1162,2017,532,1,7,4,9,24,1,1,2,0,10,8,20,27,52
28328,1162,2017,3069,10,19,8,26,49,0,1,3,0,10,8,20,27,52
76055,1162,2017,3167,10,19,8,27,49,5,5,1,0,10,8,20,27,52
149551,1162,2017,580,5,7,0,8,15,0,1,3,0,10,8,20,27,52
171557,1162,2017,1532,7,13,6,22,42,0,0,3,0,10,8,20,27,52
95680,1162,2017,877,6,12,1,13,24,0,1,1,0,10,8,20,27,52
265569,1162,2017,2053,9,12,6,22,31,0,0,4,0,10,8,20,27,52
57525,1162,2017,1815,5,13,6,16,35,0,1,4,1,10,8,20,27,52
191056,1162,2017,315,1,2,1,3,5,0,0,0,0,10,8,20,27,52
230066,1162,2017,1596,7,8,4,13,22,0,0,2,1,10,8,20,27,52
230221,1162,2017,838,5,12,2,11,29,1,1,0,0,10,8,20,27,52
245083,1162,2017,905,4,9,2,7,24,0,0,1,0,10,8,20,27,52
363717,1162,2017,398,2,5,2,8,15,0,0,1,0,10,8,20,27,52
395236,1162,2017,7,0,0,1,0,0,0,0,0,0,10,8,20,27,52
416168,1162,2017,655,3,2,4,8,5,0,0,1,0,10,8,20,27,52
5338,1162,2017,3104,9,19,7,24,48,0,0,1,1,10,8,20,27,52
50142,1162,2017,1569,7,13,4,19,31,0,1,2,0,10,8,20,27,52
93751,1162,2017,6,0,0,1,0,0,0,0,0,0,10,8,20,27,52
57370,1162,2017,2838,8,17,7,23,47,4,0,7,0,10,8,20,27,52
548716,1162,2017,136,1,2,1,1,4,0,0,0,0,10,8,20,27,52
74709,1162,2017,33,1,0,0,1,0,0,0,0,0,10,8,20,27,52
228434,1162,2017,426,2,5,3,6,12,0,0,0,0,10,8,20,27,52
394327,244,2017,455,4,0,2,11,6,0,1,1,0,22,11,5,80,47
83002,244,2017,2525,19,5,9,70,43,0,3,1,0,22,11,5,80,47
190685,244,2017,1785,15,3,11,62,37,0,3,5,0,22,11,5,80,47
63252,244,2017,90,0,1,0,1,6,0,0,1,0,22,11,5,80,47
290862,244,2017,1372,14,4,6,53,32,0,1,2,0,22,11,5,80,47
6270,244,2017,735,5,1,4,20,13,0,0,1,0,22,11,5,80,47
540727,244,2017,28,1,0,0,2,0,0,0,0,0,22,11,5,80,47
113707,244,2017,2323,12,9,8,35,36,8,6,3,0,22,11,5,80,47
6803,244,2017,40,3,0,0,11,3,0,0,0,0,22,11,5,80,47
81386,244,2017,347,4,2,1,17,16,0,0,1,0,22,11,5,80,47
241229,244,2017,2185,14,4,9,54,36,0,6,7,0,22,11,5,80,47
189441,244,2017,2038,19,3,9,61,28,9,3,6,1,22,11,5,80,47
23951,244,2017,2683,18,4,9,68,40,0,0,0,1,22,11,5,80,47
51118,244,2017,2957,20,4,9,72,36,1,2,5,0,22,11,5,80,47
184892,244,2017,2966,20,5,10,75,45,22,11,7,0,22,11,5,80,47
37647,244,2017,2355,18,4,9,66,36,6,13,6,0,22,11,5,80,47
378953,244,2017,270,1,2,0,3,4,0,0,0,0,22,11,5,80,47
60540,244,2017,2171,20,5,10,72,44,9,5,2,0,22,11,5,80,47
174094,244,2017,2174,18,5,10,68,44,9,2,8,0,22,11,5,80,47
5285,244,2017,578,4,4,1,12,16,0,0,2,0,22,11,5,80,47
354361,244,2017,2434,22,4,11,78,44,0,0,4,0,22,11,5,80,47
419255,24,2017,31,0,1,0,1,4,0,0,0,0,14,7,13,45,45
58178,24,2017,2303,11,11,5,33,35,0,2,3,0,14,7,13,45,45
41541,24,2017,27,0,1,1,3,4,1,0,0,0,14,7,13,45,45
142031,24,2017,770,4,4,1,14,15,1,0,4,0,14,7,13,45,45
39259,24,2017,2089,10,9,5,33,33,0,0,3,1,14,7,13,45,45
257462,24,2017,928,8,11,3,31,37,8,1,2,0,14,7,13,45,45
356141,24,2017,145,0,2,1,1,3,0,0,0,0,14,7,13,45,45
16922,24,2017,2361,14,10,7,44,37,6,1,5,0,14,7,13,45,45
49723,24,2017,1893,11,9,4,34,33,2,4,3,0,14,7,13,45,45
85906,24,2017,1199,5,9,3,20,27,1,3,1,0,14,7,13,45,45
60761,24,2017,432,8,4,1,19,13,0,1,1,0,14,7,13,45,45
160943,24,2017,375,2,2,3,7,7,0,1,1,0,14,7,13,45,45
67685,24,2017,419,0,6,1,4,18,1,0,0,0,14,7,13,45,45
315332,24,2017,311,4,3,2,11,11,0,1,1,0,14,7,13,45,45
16520,24,2017,1145,8,6,5,27,26,1,0,3,0,14,7,13,45,45
20081,24,2017,1034,10,6,3,27,20,0,0,4,0,14,7,13,45,45
48164,24,2017,28,1,0,0,2,1,0,0,0,0,14,7,13,45,45
1565,24,2017,3,1,0,0,3,0,1,0,0,0,14,7,13,45,45
48015,24,2017,3060,14,13,7,45,45,0,0,1,0,14,7,13,45,45
171209,24,2017,195,0,3,3,4,9,0,0,1,0,14,7,13,45,45
187587,24,2017,1763,13,8,4,38,28,6,2,8,0,14,7,13,45,45
256866,24,2017,1607,9,6,5,29,24,0,0,5,0,14,7,13,45,45
193900,24,2017,2368,12,10,6,41,38,5,8,4,0,14,7,13,45,45
181375,24,2017,2352,12,12,7,39,42,9,4,2,0,14,7,13,45,45
581781,40,2017,164,4,0,0,10,4,0,0,0,0,16,7,15,53,48
22628,40,2017,3240,16,13,7,53,45,0,0,1,0,16,7,15,53,48
181378,40,2017,956,9,6,5,26,21,3,0,1,0,16,7,15,53,48
5513,40,2017,1890,6,10,5,23,31,0,0,4,0,16,7,15,53,48
95732,40,2017,917,7,5,2,23,15,4,3,3,0,16,7,15,53,48
411975,40,2017,1588,11,6,1,31,19,2,0,1,0,16,7,15,53,48
39717,40,2017,106,2,1,0,7,2,0,1,0,0,16,7,15,53,48
238720,40,2017,180,0,2,0,0,3,0,0,0,0,16,7,15,53,48
8885,40,2017,993,9,10,3,31,27,0,1,2,0,16,7,15,53,48
126528,40,2017,1704,10,7,2,28,20,0,1,5,0,16,7,15,53,48
187392,40,2017,128,2,4,2,8,14,0,1,1,0,16,7,15,53,48
264140,40,2017,1440,5,7,4,21,24,0,0,5,0,16,7,15,53,48
540676,40,2017,90,0,1,0,0,3,0,0,0,0,16,7,15,53,48
347100,40,2017,622,6,9,4,23,28,2,1,1,0,16,7,15,53,48
63265,40,2017,435,2,3,2,10,13,0,0,3,0,16,7,15,53,48
225004,40,2017,860,8,7,6,29,25,2,1,4,0,16,7,15,53,48
312314,40,2017,1492,8,10,3,27,30,0,0,6,0,16,7,15,53,48
135492,40,2017,3094,15,14,6,51,46,0,6,3,0,16,7,15,53,48
581780,40,2017,29,3,0,0,7,3,0,0,0,0,16,7,15,53,48
238716,40,2017,1428,7,7,5,24,25,0,1,4,0,16,7,15,53,48
290561,40,2017,795,5,7,4,22,26,4,0,2,0,16,7,15,53,48
394330,40,2017,9,1,0,0,3,0,0,0,0,0,16,7,15,53,48
12691,379,2017,1050,5,4,4,21,20,1,0,3,0,10,12,16,48,68
33829,379,2017,690,2,3,3,10,12,0,1,0,0,10,12,16,48,68
45403,379,2017,1843,6,16,8,32,56,3,3,5,0,10,12,16,48,68
50935,379,2017,1543,5,13,10,33,57,8,0,3,0,10,12,16,48,68
247555,379,2017,847,3,8,3,18,32,0,1,1,0,10,12,16,48,68
314288,379,2017,14,1,1,0,4,5,0,0,0,0,10,12,16,48,68
41384,379,2017,2322,8,14,9,40,58,11,6,5,1,10,12,16,48,68
357662,379,2017,1424,8,10,8,39,48,0,0,1,0,10,12,16,48,68
31835,379,2017,2404,9,12,8,38,51,4,0,6,0,10,12,16,48,68
48002,379,2017,2790,8,13,10,41,57,1,0,3,0,10,12,16,48,68
48066,379,2017,745,4,5,7,20,24,3,1,7,0,10,12,16,48,68
101213,379,2017,1564,6,8,7,28,35,2,0,3,0,10,12,16,48,68
135853,379,2017,2048,7,11,9,32,50,5,6,4,0,10,12,16,48,68
20007,379,2017,3291,10,15,12,47,64,0,1,9,0,10,12,16,48,68
92571,379,2017,3072,10,15,11,47,64,1,7,7,0,10,12,16,48,68
104124,379,2017,1358,6,11,4,25,38,3,1,1,0,10,12,16,48,68
120610,379,2017,1070,9,9,9,31,35,4,0,3,0,10,12,16,48,68
236953,379,2017,247,1,2,2,6,9,0,0,1,0,10,12,16,48,68
66934,379,2017,2802,8,14,11,42,61,2,3,5,0,10,12,16,48,68
37526,379,2017,1544,4,9,5,17,34,0,0,5,0,10,12,16,48,68
71271,379,2017,1710,7,6,6,30,29,0,0,2,0,10,12,16,48,68
291544,379,2017,22,2,1,0,6,3,0,0,0,0,10,12,16,48,68
16633,4083,2017,3420,9,21,8,40,66,0,0,2,0,9,8,21,40,66
102423,4083,2017,1085,5,7,2,10,17,0,0,3,0,9,8,21,40,66
194549,4083,2017,1209,8,10,5,30,35,7,1,0,0,9,8,21,40,66
96853,4083,2017,2153,8,17,7,32,51,2,4,5,0,9,8,21,40,66
198613,4083,2017,552,2,5,2,7,16,0,0,2,0,9,8,21,40,66
308279,4083,2017,3240,9,19,8,38,57,2,0,8,0,9,8,21,40,66
309929,4083,2017,79,1,5,0,2,10,0,0,2,0,9,8,21,40,66
395516,4083,2017,69,0,1,1,1,2,0,0,0,0,9,8,21,40,66
87282,4083,2017,402,1,7,0,3,20,0,0,0,0,9,8,21,40,66
291400,4083,2017,283,1,9,1,6,20,1,0,0,0,9,8,21,40,66
163639,4083,2017,3231,9,21,7,40,66,1,1,5,1,9,8,21,40,66
73926,4083,2017,1748,6,14,8,32,45,2,3,2,0,9,8,21,40,66
121402,4083,2017,813,2,5,3,15,18,1,1,2,0,9,8,21,40,66
159288,4083,2017,1264,5,11,5,21,40,0,1,7,0,9,8,21,40,66
164108,4083,2017,2619,7,15,8,33,42,1,4,2,0,9,8,21,40,66
160357,4083,2017,2193,9,16,6,34,52,0,0,2,0,9,8,21,40,66
343945,4083,2017,74,0,1,0,1,4,0,0,0,0,9,8,21,40,66
30853,4083,2017,177,1,3,1,5,16,0,0,0,0,9,8,21,40,66
46413,4083,2017,1590,4,14,4,19,42,6,0,8,0,9,8,21,40,66
56513,4083,2017,93,0,4,1,2,9,0,0,0,0,9,8,21,40,66
146680,4083,2017,3019,9,21,8,40,66,2,1,1,0,9,8,21,40,66
205809,4083,2017,1635,7,15,4,26,46,2,0,2,0,9,8,21,40,66
278578,4083,2017,1645,6,11,6,31,42,0,3,2,0,9,8,21,40,66
27941,162,2017,2940,21,5,8,73,42,0,0,3,0,24,8,6,85,45
152651,162,2017,1304,5,8,3,15,23,0,0,0,0,24,8,6,85,45
453594,162,2017,851,13,4,5,48,27,2,3,2,1,24,8,6,85,45
288496,162,2017,80,2,1,2,11,4,0,0,0,0,24,8,6,85,45
272642,162,2017,2286,14,10,7,51,44,3,7,1,0,24,8,6,85,45
39152,162,2017,2139,16,4,6,55,33,18,5,1,0,24,8,6,85,45
216181,162,2017,1242,11,4,5,44,25,1,6,3,0,24,8,6,85,45
29364,162,2017,2801,22,6,5,74,43,1,6,6,0,24,8,6,85,45
184672,162,2017,870,12,6,4,45,28,4,1,0,0,24,8,6,85,45
1667,162,2017,225,3,0,0,13,0,0,0,0,0,24,8,6,85,45
342209,162,2017,720,5,2,4,14,11,0,0,3,0,24,8,6,85,45
205562,162,2017,2383,20,4,6,68,37,2,7,1,0,24,8,6,85,45
164913,162,2017,1474,12,6,2,35,20,1,2,0,0,24,8,6,85,45
249565,162,2017,1566,19,4,4,68,34,0,1,1,0,24,8,6,85,45
342229,162,2017,2171,20,3,5,72,25,13,7,2,0,24,8,6,85,45
345084,162,2017,1922,14,5,3,51,29,1,2,8,0,24,8,6,85,45
28845,162,2017,1608,12,2,6,44,24,1,0,3,0,24,8,6,85,45
329723,162,2017,1189,8,12,8,34,37,2,2,1,0,24,8,6,85,45
225693,162,2017,3060,22,5,7,77,38,7,3,8,0,24,8,6,85,45
46552,162,2017,3240,23,5,8,82,37,3,4,8,0,24,8,6,85,45
46104,162,2017,751,8,1,6,31,17,8,2,1,0,24,8,6,85,45
174694,162,2017,2550,24,6,8,85,45,15,6,2,0,24,8,6,85,45
258254,162,2017,2856,21,6,6,72,41,2,0,7,1,24,8,6,85,45
331498,162,2017,29,2,0,1,5,1,1,0,0,0,24,8,6,85,45
32816,410,2017,2776,11,17,4,41,52,1,0,8,0,12,4,22,48,63
292422,410,2017,9,0,1,0,0,2,0,0,0,0,12,4,22,48,63
321079,410,2017,324,2,5,0,8,13,1,0,0,0,12,4,22,48,63
21905,410,2017,1409,9,9,2,28,28,1,1,5,0,12,4,22,48,63
255744,410,2017,2573,8,20,3,34,55,2,0,7,1,12,4,22,48,63
255901,410,2017,2321,12,21,4,47,61,4,7,4,0,12,4,22,48,63
86793,410,2017,893,3,9,0,16,19,0,0,2,0,12,4,22,48,63
319160,410,2017,2654,11,22,3,43,59,4,5,5,0,12,4,22,48,63
22673,410,2017,757,9,8,2,26,28,0,0,5,0,12,4,22,48,63
26263,410,2017,1714,10,16,2,35,42,2,2,1,0,12,4,22,48,63
216872,410,2017,410,0,4,2,7,14,0,2,0,0,12,4,22,48,63
238993,410,2017,540,1,5,0,7,11,0,0,0,0,12,4,22,48,63
168989,410,2017,1622,7,14,3,29,38,3,2,2,0,12,4,22,48,63
62713,410,2017,1148,5,13,0,16,35,0,0,1,0,12,4,22,48,63
104597,410,2017,2361,10,14,3,39,43,1,1,2,0,12,4,22,48,63
182893,410,2017,1873,8,17,2,36,49,3,0,4,1,12,4,22,48,63
7797,410,2017,2880,11,17,4,41,52,0,0,0,1,12,4,22,48,63
131951,410,2017,2140,11,14,4,40,39,12,2,1,0,12,4,22,48,63
29316,410,2017,1303,9,6,7,32,22,7,4,2,0,12,4,22,48,63
344806,410,2017,29,2,0,0,5,0,0,0,0,0,12,4,22,48,63
336960,410,2017,904,3,8,4,19,32,0,0,4,1,12,4,22,48,63
316111,410,2017,1078,4,14,3,23,36,0,1,2,0,12,4,22,48,63
272261,410,2017,2714,11,19,4,44,53,7,4,5,0,12,4,22,48,63
34239,252,2017,1707,6,13,5,18,26,0,1,5,0,11,8,19,33,43
70411,252,2017,1185,6,11,4,19,26,0,0,2,0,11,8,19,33,43
60567,252,2017,328,1,4,1,4,8,0,0,1,0,11,8,19,33,43
130394,252,2017,1487,7,15,6,23,33,6,0,3,0,11,8,19,33,43
51186,252,2017,1773,7,9,5,15,17,0,0,7,0,11,8,19,33,43
22210,252,2017,1582,7,10,6,17,21,2,2,4,0,11,8,19,33,43
30782,252,2017,290,0,3,1,4,8,0,0,2,0,11,8,19,33,43
110923,252,2017,3330,11,18,8,33,42,0,0,1,0,11,8,19,33,43
60128,252,2017,2026,7,12,4,23,30,0,0,7,0,11,8,19,33,43
32113,252,2017,1388,4,8,4,11,16,1,0,2,0,11,8,19,33,43
43848,252,2017,1742,4,12,6,19,30,1,0,3,0,11,8,19,33,43
12563,252,2017,1815,9,17,6,25,35,5,1,4,1,11,8,19,33,43
28855,252,2017,230,0,2,2,3,6,0,0,1,0,11,8,19,33,43
85240,252,2017,90,0,1,0,0,1,0,0,0,0,11,8,19,33,43
230058,252,2017,52,1,2,0,5,7,0,0,0,0,11,8,19,33,43
235412,252,2017,360,0,4,0,4,8,0,0,0,0,11,8,19,33,43
198086,252,2017,1122,5,10,4,26,29,1,1,4,0,11,8,19,33,43
19104,252,2017,252,1,6,2,9,14,1,0,0,0,11,8,19,33,43
67639,252,2017,1130,7,10,3,15,19,3,2,2,0,11,8,19,33,43
160471,252,2017,233,2,1,2,7,6,0,0,1,0,11,8,19,33,43
364133,252,2017,301,3,5,1,10,10,2,0,2,0,11,8,19,33,43
34336,4171,2017,1376,2,13,1,14,35,0,0,4,0,6,3,29,33,84
62735,4171,2017,884,3,11,2,19,39,2,1,0,0,6,3,29,33,84
160560,4171,2017,2143,4,23,2,23,67,1,0,7,0,6,3,29,33,84
240349,4171,2017,1116,2,15,0,12,45,0,2,3,0,6,3,29,33,84
395083,4171,2017,83,1,1,0,1,2,0,0,0,0,6,3,29,33,84
26764,4171,2017,955,3,8,2,15,27,1,0,1,0,6,3,29,33,84
139634,4171,2017,1260,2,14,1,10,37,0,0,3,0,6,3,29,33,84
146743,4171,2017,594,0,8,0,4,21,0,0,1,1,6,3,29,33,84
199733,4171,2017,2280,2,24,3,21,65,1,3,11,0,6,3,29,33,84
73090,4171,2017,1293,2,13,0,8,34,0,0,1,1,6,3,29,33,84
85393,4171,2017,1848,6,17,1,26,55,2,6,4,0,6,3,29,33,84
99232,4171,2017,1043,3,12,1,15,30,1,1,1,0,6,3,29,33,84
159902,4171,2017,810,0,12,0,6,24,2,0,0,0,6,3,29,33,84
339982,4171,2017,320,2,5,2,9,16,0,0,1,0,6,3,29,33,84
201734,4171,2017,32,0,2,0,0,4,0,0,0,0,6,3,29,33,84
208690,4171,2017,702,1,9,1,7,20,1,0,0,0,6,3,29,33,84
244061,4171,2017,754,1,14,0,10,33,0,0,6,0,6,3,29,33,84
323147,4171,2017,1352,6,9,3,24,34,3,2,5,0,6,3,29,33,84
78082,4171,2017,662,4,6,1,12,17,8,0,2,0,6,3,29,33,84
238981,4171,2017,854,4,14,3,17,40,0,0,2,0,6,3,29,33,84
33763,4171,2017,1412,4,18,2,19,52,4,1,1,0,6,3,29,33,84
189340,4171,2017,1007,1,11,1,9,31,0,0,3,0,6,3,29,33,84
391192,4171,2017,294,1,4,0,4,13,0,0,0,0,6,3,29,33,84
160561,4171,2017,720,2,6,0,5,17,0,0,1,0,6,3,29,33,84
240219,4171,2017,2387,5,24,2,28,73,0,1,4,0,6,3,29,33,84
