player_id,name,last_season,current_club_id,country_of_birth,age,sub_position,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name
56657,Maor Buzaglo,2012,3057,Israel,35,Right Winger,Attack,right,176.0,BE1,Standard Liège
56684,Manuel Stiefler,2020,4603,Germany,34,Defensive Midfield,Midfield,both,178.0,GR1,AE Larisa
56790,Nenad Krsticic,2020,2441,Jugoslawien (SFR),32,Central Midfield,Midfield,left,182.0,GR1,AEK Athens
56808,Quentin Othon,2017,667,France,35,Defensive Midfield,Midfield,left,162.0,FR1,RC Strasbourg Alsace
56816,Marcelo Goianira,2014,28956,Brazil,42,Defensive Midfield,Midfield,right,179.0,GR1,AEL Kalloni
56820,Jérémy Sorbon,2018,855,France,39,Centre-Back,Defender,right,183.0,FR1,EA Guingamp
56836,Aaron Meijers,2022,468,Netherlands,35,Left-Back,Defender,left,176.0,NL1,Sparta Rotterdam
57404,Jean-Armel Kana-Biyik,2021,347,France,33,Centre-Back,Defender,right,184.0,FR1,FC Metz
57480,Mapou Yanga-Mbiwa,2019,1041,Central African Republic,34,Centre-Back,Defender,right,184.0,FR1,Olympique Lyon
57633,Ramzi Aya,2021,380,Italy,33,Centre-Back,Defender,right,184.0,IT1,US Salernitana 1919
57644,Lys Gomis,2015,8970,Italy,33,Goalkeeper,Goalkeeper,left,186.0,IT1,Frosinone Calcio
57653,Manuel Nocciolini,2018,130,Italy,34,Centre-Forward,Attack,right,182.0,IT1,Parma Calcio 1913
57789,Cristian Castells,2013,21957,Spain,38,Centre-Back,Defender,right,189.0,GR1,AO Platanias
57851,Pablo de Lucas,2019,128,Spain,36,Defensive Midfield,Midfield,left,180.0,GR1,AO Xanthi
57876,Laure,2016,897,Spain,38,Right-Back,Defender,right,171.0,ES1,Deportivo de La Coruña
57924,Carlos Calvo,2014,128,Spain,37,Attacking Midfield,Midfield,right,174.0,GR1,AO Xanthi
57944,Sergio Pelegrín,2014,1531,Spain,43,Centre-Back,Defender,left,185.0,ES1,Elche CF
58001,Miku Fedor,2015,367,Venezuela,37,Centre-Forward,Attack,right,186.0,ES1,Rayo Vallecano
58013,Apoño,2014,653,Spain,39,Central Midfield,Midfield,right,174.0,GR1,OFI Crete FC
58073,Yuriy Martyshchuk,2014,6992,UdSSR,37,Goalkeeper,Goalkeeper,right,188.0,UKR1,Chornomorets Odessa
58112,Omar Ramos,2017,1244,Spain,35,Attacking Midfield,Midfield,left,176.0,ES1,CD Leganés
58228,Marinho,2015,2990,Portugal,40,Right Winger,Attack,left,166.0,PO1,Académica Coimbra
58266,Mihajlo Cakic,2013,10690,Jugoslawien (SFR),33,Central Midfield,Midfield,both,182.0,UKR1,Zorya Lugansk
58327,Dudu Biton,2013,3057,Israel,35,Centre-Forward,Attack,right,185.0,BE1,Standard Liège
58330,Víctor Díaz,2021,16795,Spain,34,Right-Back,Defender,right,183.0,ES1,Granada CF
58345,Jonathas,2018,42,Brazil,34,Centre-Forward,Attack,right,192.0,L1,Hannover 96
58383,Gonzalo Castillejos,2017,441,Argentina,37,Centre-Forward,Attack,right,182.0,GR1,Apollon Smyrnis
58426,Douglas,2021,114,Brazil,32,Right-Back,Defender,right,171.0,TR1,Besiktas JK
58579,Shay Logan,2020,370,England,35,Right-Back,Defender,right,173.0,SC1,Aberdeen FC
58621,Turgut Sahin,2017,19789,Turkey,35,Left Winger,Attack,right,185.0,TR1,Yeni Malatyaspor
58861,Emin Aladag,2013,19771,Bulgaria,40,Defensive Midfield,Midfield,right,185.0,TR1,Akhisarspor
58945,Anton Kanibolotskyi,2020,61825,UdSSR,35,Goalkeeper,Goalkeeper,right,191.0,UKR1,FK Minaj
59189,Aleksandr Shchanitsin,2014,11127,UdSSR,38,Attacking Midfield,Midfield,right,173.0,RU1,Ural Yekaterinburg
59196,Philipp Zulechner,2014,60,Austria,33,Centre-Forward,Attack,right,182.0,L1,SC Freiburg
59249,Ivan Matyazh,2017,6992,UdSSR,35,Central Midfield,Midfield,right,188.0,UKR1,Chornomorets Odessa
59389,Mykola Morozyuk,2021,6992,UdSSR,35,Right Midfield,Midfield,right,175.0,UKR1,Chornomorets Odessa
59645,Toni Varela,2014,798,Cape Verde,36,Central Midfield,Midfield,right,180.0,NL1,Excelsior Rotterdam
60506,Loïc Abenzoar,2012,1041,France,34,Right-Back,Defender,right,181.0,FR1,Olympique Lyon
60709,Semih Kaya,2021,19789,Turkey,32,Centre-Back,Defender,right,183.0,TR1,Yeni Malatyaspor
60799,Wilson Eduardo,2022,11282,Portugal,32,Left Winger,Attack,right,179.0,TR1,Alanyaspor
60889,Gary Medel,2022,1025,Chile,35,Defensive Midfield,Midfield,right,171.0,IT1,Bologna FC 1909
61462,Rinar Valeev,2018,23611,UdSSR,35,Central Midfield,Midfield,left,173.0,UKR1,Olimpik Donetsk
61575,Eric Lichaj,2020,6646,United States,34,Right-Back,Defender,right,180.0,TR1,Fatih Karagümrük
61809,Rochdi Achenteh,2016,1435,Netherlands,35,Left-Back,Defender,left,171.0,NL1,Go Ahead Eagles
61856,César Pinares,2021,2375,Chile,32,Attacking Midfield,Midfield,left,176.0,TR1,Altay SK
61865,Joeri Dequevy,2017,1096,Belgium,35,Right Winger,Attack,right,174.0,BE1,Royal Antwerp FC
61960,Pavel Nekhaychik,2016,14589,UdSSR,34,Left Winger,Attack,right,180.0,RU1,FK Orenburg
62077,James Marwood,2014,465,England,33,Attacking Midfield,Midfield,right,175.0,SC1,St. Mirren FC
62121,Odion Ighalo,2020,985,Nigeria,33,Centre-Forward,Attack,right,181.0,GB1,Manchester United
62240,Maynor Figueroa,2014,3008,Honduras,40,Left-Back,Defender,left,182.0,GB1,Hull City
62379,Cristian Pasquato,2016,2696,Italy,33,Second Striker,Attack,right,173.0,RU1,Krylya Sovetov Samara
62725,Alessandro De Vitis,2014,1038,Italy,31,Defensive Midfield,Midfield,right,184.0,IT1,UC Sampdoria
62947,Tomás Mejías,2016,641,Spain,34,Goalkeeper,Goalkeeper,right,195.0,GB1,Middlesbrough FC
63149,Evgeniy Makeev,2017,1083,UdSSR,33,Right-Back,Defender,right,181.0,RU1,FK Rostov
63342,Leroy Fer,2022,11282,Netherlands,33,Defensive Midfield,Midfield,right,188.0,TR1,Alanyaspor
64360,Léo Veloso,2012,6992,Brazil,36,Left-Back,Defender,left,179.0,UKR1,Chornomorets Odessa
64411,Juanfran Moreno,2021,11282,Spain,34,Right-Back,Defender,right,179.0,TR1,Alanyaspor
65044,Karim Fegrouch,2012,2671,Morocco,41,Goalkeeper,Goalkeeper,right,185.0,GR1,PAS Giannina
65542,Tiago Terroso,2015,1085,Portugal,35,Defensive Midfield,Midfield,left,178.0,PO1,Vitória Setúbal FC
66020,Stanislav Dragun,2016,14589,UdSSR,35,Central Midfield,Midfield,right,182.0,RU1,FK Orenburg
66587,Pato Rodríguez,2019,979,Argentina,33,Left Winger,Attack,right,172.0,PO1,Moreirense FC
66613,Nikola Jakimovski,2021,441,Jugoslawien (SFR),33,Left Midfield,Midfield,left,187.0,GR1,Apollon Smyrnis
67082,Vitolo,2021,3709,Spain,33,Left Winger,Attack,right,184.0,ES1,Getafe CF
67220,Erik Falkenburg,2019,1268,Netherlands,35,Attacking Midfield,Midfield,right,187.0,NL1,ADO Den Haag
67232,Mark Oxley,2014,3008,England,32,Goalkeeper,Goalkeeper,right,190.0,GB1,Hull City
67339,David Stockdale,2013,931,England,37,Goalkeeper,Goalkeeper,right,190.0,GB1,Fulham FC
67420,Luke Ayling,2022,399,England,31,Right-Back,Defender,right,183.0,GB1,Leeds United
67538,Javi Navas,2013,3709,Spain,32,Right Winger,Attack,right,182.0,ES1,Getafe CF
67570,Mugdat Celik,2020,3205,Turkey,33,Centre-Forward,Attack,right,170.0,TR1,Kayserispor
67576,Arif Morkaya,2018,868,Turkey,34,Defensive Midfield,Midfield,right,187.0,TR1,MKE Ankaragücü
68436,Alexander Tambakis,2013,265,Greece,30,Goalkeeper,Goalkeeper,right,191.0,GR1,Panathinaikos Athens
68440,Panagiotis Vlachos,2014,5219,Greece,33,Right-Back,Defender,right,175.0,GR1,AOK Kerkyra
69110,Youssef Msakni,2018,1245,Tunisia,32,Left Winger,Attack,right,179.0,BE1,KAS Eupen
70132,Cristian Chávez,2015,2671,Argentina,36,Centre-Forward,Attack,right,175.0,GR1,PAS Giannina
70280,Peniel Mlapa,2018,1426,Togo,32,Centre-Forward,Attack,right,193.0,NL1,VVV-Venlo
70285,Jonathan Schmid,2022,60,France,32,Right-Back,Defender,right,179.0,L1,SC Freiburg
70580,Raffaele Di Gennaro,2018,46,Italy,29,Goalkeeper,Goalkeeper,right,188.0,IT1,Inter Milan
70592,Andraz Struna,2016,43,Jugoslawien (SFR),34,Right-Back,Defender,right,183.0,SC1,Heart of Midlothian FC
70724,Rodrigo Antônio,2015,2995,Brazil,35,Defensive Midfield,Midfield,right,179.0,PO1,FC Paços de Ferreira
71103,Josimar Lima,2018,1426,Cape Verde,33,Centre-Back,Defender,right,192.0,NL1,VVV-Venlo
71394,Carlos Carmona,2016,2448,Spain,35,Right Winger,Attack,right,178.0,ES1,Sporting Gijón
72638,Yohandry Orozco,2012,82,Venezuela,32,Attacking Midfield,Midfield,left,168.0,L1,VfL Wolfsburg
72776,Hugo Marques,2020,4294,Portugal,37,Goalkeeper,Goalkeeper,right,190.0,PO1,SC Farense
72939,Bruno Gallo,2018,3325,Brazil,35,Central Midfield,Midfield,left,182.0,PO1,GD Chaves
73250,Mario Gaspar,2021,1050,Spain,32,Right-Back,Defender,right,180.0,ES1,Villarreal CF
73314,Jordi Xumetra,2015,3368,Spain,37,Right Winger,Attack,right,177.0,ES1,Levante UD
73517,Örjan Nyland,2022,23826,Norway,32,Goalkeeper,Goalkeeper,right,192.0,L1,RB Leipzig
73794,Duván Zapata,2022,800,Colombia,32,Centre-Forward,Attack,right,189.0,IT1,Atalanta BC
73912,Kanu,2018,601,Brazil,35,Attacking Midfield,Midfield,left,190.0,BE1,KV Kortrijk
73998,Maksim Rogov,2012,11126,UdSSR,37,Left Winger,Attack,both,171.0,RU1,Mordovia Saransk (-2020)
74124,Lennard Sowah,2018,2999,Germany,30,Left-Back,Defender,left,184.0,SC1,Hamilton Academical FC
74297,Gaël Kakuta,2021,826,France,31,Attacking Midfield,Midfield,left,173.0,FR1,RC Lens
74418,Jackson Martínez,2019,7378,Colombia,36,Centre-Forward,Attack,right,185.0,PO1,Portimonense SC
74689,Marco Pereira,2022,2423,Portugal,36,Goalkeeper,Goalkeeper,right,184.0,PO1,CD Santa Clara
74768,Adlène Guédioura,2016,641,France,37,Central Midfield,Midfield,right,178.0,GB1,Middlesbrough FC
74810,Ben Mee,2022,1148,England,33,Centre-Back,Defender,left,180.0,GB1,Brentford FC
74956,Marcel Büchel,2018,749,Austria,32,Central Midfield,Midfield,left,175.0,IT1,FC Empoli
74985,Lukas Tesak,2016,3729,CSSR,38,Left-Back,Defender,left,176.0,RU1,Arsenal Tula
75085,Danilo Neco,2012,2703,Brazil,37,Second Striker,Attack,right,175.0,RU1,Spartak Vladikavkaz (-2020)
75287,Seydou Doumbia,2018,12321,Cote d'Ivoire,35,Centre-Forward,Attack,both,179.0,ES1,Girona FC
75453,Niklas Backman,2020,678,Sweden,34,Centre-Back,Defender,right,186.0,DK1,Aarhus GF
75921,Christopher Trimmel,2022,89,Austria,36,Right-Back,Defender,right,189.0,L1,1.FC Union Berlin
75964,Sergio Molina,2013,7185,Spain,39,Attacking Midfield,Midfield,both,172.0,GR1,Panthrakikos Komotini
77147,Thomas Verhaar,2017,468,Netherlands,35,Right Winger,Attack,left,180.0,NL1,Sparta Rotterdam
77274,Matt Phillips,2020,984,England,32,Right Winger,Attack,right,183.0,GB1,West Bromwich Albion
77314,Robin Söder,2018,498,Sweden,32,Centre-Forward,Attack,right,177.0,BE1,KSC Lokeren (- 2020)
77395,Erwin Zelazny,2018,1162,France,31,Goalkeeper,Goalkeeper,right,186.0,FR1,SM Caen
77932,Jefferson Montero,2017,3709,Ecuador,33,Left Winger,Attack,right,170.0,ES1,Getafe CF
77966,Oguzhan Özyakup,2022,385,Netherlands,30,Central Midfield,Midfield,right,180.0,NL1,Fortuna Sittard
79503,Lasse Sobiech,2019,3,Germany,32,Centre-Back,Defender,right,196.0,L1,1.FC Köln
79510,Thiago Cionek,2019,2722,Brazil,37,Centre-Back,Defender,right,183.0,IT1,SPAL
80060,Willi Evseev,2013,82,Kazakhstan,31,Central Midfield,Midfield,left,177.0,L1,VfL Wolfsburg
80696,Jean-Jacques Gosso,2014,820,Cote d'Ivoire,40,Defensive Midfield,Midfield,right,177.0,TR1,Genclerbirligi Ankara
81173,Janis Blaswich,2022,23826,Germany,32,Goalkeeper,Goalkeeper,right,193.0,L1,RB Leipzig
81589,Lawrence Doe,2012,21957,Liberia,36,Centre-Back,Defender,right,182.0,GR1,AO Platanias
82201,Nikita Chicherin,2020,41201,UdSSR,32,Right-Back,Defender,right,188.0,RU1,PFK Tambov (-2021)
82361,Christian Mathenia,2018,4,Germany,31,Goalkeeper,Goalkeeper,right,189.0,L1,1.FC Nuremberg
82657,Christopher Braun,2019,653,Germany,31,Right-Back,Defender,both,181.0,GR1,OFI Crete FC
82863,Lukas Rupp,2022,605,Germany,32,Central Midfield,Midfield,right,178.0,GR1,Aris Thessaloniki
84511,Sílvio,2021,2420,Portugal,35,Right-Back,Defender,right,176.0,PO1,Vitória Guimarães SC
84711,João Aurélio,2019,979,Portugal,34,Right-Back,Defender,right,182.0,PO1,Moreirense FC
85201,Patrick Rakovsky,2013,4,Germany,30,Goalkeeper,Goalkeeper,left,187.0,L1,1.FC Nuremberg
85308,Washington,2017,3336,Brazil,34,Defensive Midfield,Midfield,right,182.0,PO1,Desportivo Aves (- 2020)
85309,Albert Dalmau,2012,1049,Spain,31,Right-Back,Defender,right,176.0,ES1,Valencia CF
85357,Juan Muñiz,2021,3060,Spain,31,Attacking Midfield,Midfield,left,175.0,GR1,Atromitos Athen
85506,Kaspars Dubra,2021,18303,UdSSR,32,Centre-Back,Defender,right,190.0,UKR1,FK Oleksandriya
85537,Francesco Dettori,2012,862,Italy,40,Central Midfield,Midfield,right,173.0,IT1,Chievo Verona
85543,Niklas Lomb,2022,15,Germany,29,Goalkeeper,Goalkeeper,right,186.0,L1,Bayer 04 Leverkusen
85763,Ricardo Dias,2016,3349,Portugal,32,Defensive Midfield,Midfield,right,189.0,PO1,CD Feirense
85776,Nilson,2015,976,Cape Verde,35,Left-Back,Defender,left,176.0,PO1,CF União Madeira (-2021)
85789,Martin Hinteregger,2021,24,Austria,30,Centre-Back,Defender,left,184.0,L1,Eintracht Frankfurt
85946,Kolja Pusch,2012,15,Germany,30,Attacking Midfield,Midfield,left,181.0,L1,Bayer 04 Leverkusen
87546,Nikolaos Psychogios,2013,605,Greece,34,Right-Back,Defender,right,171.0,GR1,Aris Thessaloniki
88370,Matic Fink,2018,126,Jugoslawien (SFR),33,Right-Back,Defender,right,175.0,TR1,Caykur Rizespor
88528,Dani Hernández,2013,6676,Venezuela,37,Goalkeeper,Goalkeeper,right,196.0,GR1,Asteras Tripolis
88598,Fábio Ervões,2016,2503,Portugal,36,Centre-Back,Defender,right,185.0,PO1,Boavista FC
88754,Milan Nitriansky,2017,2760,CSSR,32,Right-Back,Defender,right,182.0,SC1,Partick Thistle FC
89202,Jesper Rasmussen,2015,3426,Denmark,31,Right Winger,Attack,both,184.0,DK1,Esbjerg fB
89647,Amin Nouri,2018,2861,Norway,33,Left-Back,Defender,right,180.0,BE1,KV Oostende
90368,Yassine El Ghanassy,2018,995,Belgium,32,Left Winger,Attack,right,173.0,FR1,FC Nantes
90451,Iván Marcone,2021,1531,Argentina,33,Defensive Midfield,Midfield,right,182.0,ES1,Elche CF
92049,Diogo Ribeiro,2014,68608,Portugal,32,Centre-Forward,Attack,right,184.0,PO1,CF Os Belenenses
92161,Axel Bonemme,2013,3057,Belgium,30,Left-Back,Defender,left,183.0,BE1,Standard Liège
93740,Willi Orbán,2022,23826,Germany,30,Centre-Back,Defender,right,186.0,L1,RB Leipzig
94570,Manu Onwu,2013,331,Spain,35,Centre-Forward,Attack,right,187.0,ES1,CA Osasuna
96718,Óscar de Marcos,2022,621,Spain,34,Right-Back,Defender,right,182.0,ES1,Athletic Bilbao
96778,Georgios Katsikas,2016,3426,Greece,32,Centre-Back,Defender,left,187.0,DK1,Esbjerg fB
96898,Alan Gatagov,2013,121,UdSSR,32,Left Midfield,Midfield,left,181.0,RU1,Dynamo Moscow
96928,Serginho,2014,6994,Portugal,37,Left Winger,Attack,both,177.0,UKR1,Metalurg Zaporizhya (-2016)
98133,Abdulkadir Özdemir,2016,19771,Turkey,32,Defensive Midfield,Midfield,right,179.0,TR1,Akhisarspor
98533,Maksim Belyaev,2021,3729,UdSSR,31,Centre-Back,Defender,right,188.0,RU1,Arsenal Tula
99100,Daniel Höegh,2022,5724,Denmark,32,Centre-Back,Defender,right,190.0,DK1,Randers FC
99235,Niccolò Giannetti,2018,1390,Italy,32,Centre-Forward,Attack,right,180.0,IT1,Cagliari Calcio
99510,Isael,2013,16704,Brazil,35,Right Winger,Attack,left,171.0,RU1,FK Krasnodar
101118,Joel Robles,2022,399,Spain,32,Goalkeeper,Goalkeeper,right,197.0,GB1,Leeds United
101723,Fran González,2012,142,Spain,34,Centre-Back,Defender,right,182.0,ES1,Real Zaragoza
101922,Fabio Pisacane,2020,1390,Italy,37,Centre-Back,Defender,right,178.0,IT1,Cagliari Calcio
102192,Luis Pedro Cavanda,2018,3057,Angola,32,Right-Back,Defender,right,180.0,BE1,Standard Liège
102558,Marco Verratti,2022,583,Italy,30,Central Midfield,Midfield,right,165.0,FR1,Paris Saint-Germain
102750,Pietro De Giorgio,2016,4083,Italy,40,Left Winger,Attack,right,178.0,IT1,FC Crotone
102779,Yoann Wachter,2016,1158,France,31,Right-Back,Defender,right,177.0,FR1,FC Lorient
103585,Kléber,2017,1465,Brazil,33,Centre-Forward,Attack,right,187.0,PO1,GD Estoril Praia
103890,Luis Advíncula,2018,367,Peru,33,Right-Back,Defender,right,178.0,ES1,Rayo Vallecano
104277,Luís Felipe,2017,1085,Brazil,32,Right-Back,Defender,right,178.0,PO1,Vitória Setúbal FC
104466,Stefan Ristovski,2019,336,Macedonia,31,Right-Back,Defender,right,180.0,PO1,Sporting CP
104511,Alan Chochiev,2018,2696,UdSSR,31,Attacking Midfield,Midfield,right,180.0,RU1,Krylya Sovetov Samara
104540,Lucas Galvão,2021,3060,Brazil,31,Centre-Back,Defender,left,181.0,GR1,Atromitos Athen
104607,Dmitriy Malyaka,2012,1083,UdSSR,33,Central Midfield,Midfield,right,183.0,RU1,FK Rostov
105299,Filipe Brigues,2018,3325,Portugal,32,Right-Back,Defender,right,178.0,PO1,GD Chaves
105468,Neuton,2015,410,Brazil,33,Centre-Back,Defender,left,182.0,IT1,Udinese Calcio
106631,Egor Tarakanov,2014,1186,UdSSR,36,Centre-Back,Defender,right,184.0,RU1,Torpedo Moscow
106783,Aleksandr Erkin,2020,41201,UdSSR,33,Attacking Midfield,Midfield,right,187.0,RU1,PFK Tambov (-2021)
107010,Stefan Savic,2022,13,Jugoslawien (SFR),32,Centre-Back,Defender,right,187.0,ES1,Atlético de Madrid
107973,Ramón,2018,5817,Brazil,32,Right-Back,Defender,right,183.0,DK1,SönderjyskE
108198,Sebastian Ernst,2014,42,Germany,28,Attacking Midfield,Midfield,left,179.0,L1,Hannover 96
108537,Jonas Hector,2022,3,Germany,33,Left-Back,Defender,left,185.0,L1,1.FC Köln
109792,Gianluca Korte,2013,23,Germany,32,Attacking Midfield,Midfield,left,177.0,L1,Eintracht Braunschweig
110366,Sergio Araujo,2022,2441,Argentina,31,Centre-Forward,Attack,right,180.0,GR1,AEK Athens
110668,Laurens De Bock,2022,3060,Belgium,30,Left-Back,Defender,left,179.0,GR1,Atromitos Athen
110902,Lars Lambooij,2016,1435,Netherlands,35,Right-Back,Defender,right,177.0,NL1,Go Ahead Eagles
111058,Arnaud Souquet,2021,969,France,31,Right-Back,Defender,right,179.0,FR1,Montpellier HSC
111180,Warner Hahn,2021,1435,Netherlands,30,Goalkeeper,Goalkeeper,right,190.0,NL1,Go Ahead Eagles
111433,Frédéric Veseli,2021,380,Switzerland,30,Centre-Back,Defender,right,183.0,IT1,US Salernitana 1919
111867,Takafumi Akahoshi,2014,28095,Japan,37,Central Midfield,Midfield,right,175.0,RU1,FK Ufa
111873,Emiliano Martínez,2022,405,Argentina,30,Goalkeeper,Goalkeeper,right,195.0,GB1,Aston Villa
111965,Eyal Golasa,2015,1091,Israel,31,Central Midfield,Midfield,right,178.0,GR1,PAOK Thessaloniki
112541,Andrey Lunev,2022,15,UdSSR,31,Goalkeeper,Goalkeeper,right,190.0,L1,Bayer 04 Leverkusen
112930,Benito Raman,2022,58,Belgium,28,Centre-Forward,Attack,right,169.0,BE1,RSC Anderlecht
112948,Jakub Brabec,2022,605,CSSR,30,Centre-Back,Defender,right,186.0,GR1,Aris Thessaloniki
114530,Nikolaos Giannakopoulos,2020,441,Greece,30,Goalkeeper,Goalkeeper,right,193.0,GR1,Apollon Smyrnis
115608,AJ Leitch-Smith,2017,511,England,33,Centre-Forward,Attack,right,173.0,SC1,Dundee FC
116461,Issa Ndoye,2012,65,Senegal,37,Goalkeeper,Goalkeeper,right,202.0,L1,SpVgg Greuther Fürth
116598,Viktor Claesson,2022,190,Sweden,31,Left Winger,Attack,right,183.0,DK1,FC Copenhagen
117722,Maik van den Kieboom,2013,235,Netherlands,31,Goalkeeper,Goalkeeper,right,182.0,NL1,RKC Waalwijk
117847,Sergey Ignatjev,2014,3729,UdSSR,36,Left Midfield,Midfield,left,180.0,RU1,Arsenal Tula
117925,Evgeniy Konyukhov,2019,2696,UdSSR,36,Goalkeeper,Goalkeeper,left,188.0,RU1,Krylya Sovetov Samara
118074,Marcos Ureña,2016,206,Costa Rica,33,Centre-Forward,Attack,right,181.0,DK1,Bröndby IF
119433,Artak Yedigaryan,2012,2783,UdSSR,33,Left Midfield,Midfield,right,176.0,UKR1,Metalurg Donetsk (- 2015)
119478,Dmitri Nikitinskiy,2014,3729,Russia,31,Left-Back,Defender,right,180.0,RU1,Arsenal Tula
119878,Toni Dovale,2016,1244,Spain,33,Right Winger,Attack,left,177.0,ES1,CD Leganés
120186,Daniel Bachmann,2021,1010,Austria,28,Goalkeeper,Goalkeeper,right,191.0,GB1,Watford FC
121032,Aaron Taylor-Sinclair,2020,1241,Scotland,32,Left-Back,Defender,left,183.0,SC1,Livingston FC
122675,Kevin Wimmer,2019,29228,Austria,30,Centre-Back,Defender,left,187.0,BE1,Royal Excel Mouscron (-2022)
122797,Andy Delort,2022,995,France,31,Centre-Forward,Attack,right,181.0,FR1,FC Nantes
123021,François Moubandje,2021,1467,Cameroon,32,Left-Back,Defender,left,180.0,TR1,Göztepe
123742,Gastón Ramírez,2020,1038,Uruguay,32,Attacking Midfield,Midfield,left,183.0,IT1,UC Sampdoria
124203,Mattia El Hilali,2016,5,Italy,25,Defensive Midfield,Midfield,right,178.0,IT1,AC Milan
124422,Robin Yalcin,2022,2381,Germany,29,Defensive Midfield,Midfield,right,185.0,TR1,Sivasspor
124715,Nikola Maksimovic,2021,252,Jugoslawien (SFR),31,Centre-Back,Defender,right,193.0,IT1,Genoa CFC
125125,Emiliano Albín,2015,8024,Uruguay,34,Right-Back,Defender,right,175.0,PO1,FC Arouca
125251,Iván Piris,2015,410,Paraguay,34,Right-Back,Defender,right,174.0,IT1,Udinese Calcio
125561,Louis Moult,2017,987,England,31,Centre-Forward,Attack,right,183.0,SC1,Motherwell FC
125735,Luis Fariña,2018,3336,Argentina,32,Attacking Midfield,Midfield,right,177.0,PO1,Desportivo Aves (- 2020)
126281,Alexander Hack,2022,39,Germany,29,Centre-Back,Defender,left,193.0,L1,1.FSV Mainz 05
126659,Loris Néry,2013,1423,France,32,Right-Back,Defender,right,174.0,FR1,Valenciennes FC
127098,Anthony Koura,2016,1159,France,30,Centre-Forward,Attack,right,173.0,FR1,AS Nancy-Lorraine
128488,Alejandro Gálvez,2018,367,Spain,33,Centre-Back,Defender,right,190.0,ES1,Rayo Vallecano
128905,Josh McEachran,2014,499,England,30,Central Midfield,Midfield,left,178.0,NL1,Vitesse Arnhem
129129,João Pedro,2022,36,Brazil,31,Centre-Forward,Attack,right,184.0,TR1,Fenerbahce
129693,Gaku Shibasaki,2018,3709,Japan,31,Central Midfield,Midfield,right,174.0,ES1,Getafe CF
129893,Molla Wagué,2021,2715,France,32,Centre-Back,Defender,right,191.0,BE1,RFC Seraing
129990,Hyun-jun Suk,2021,1095,"Korea, South",31,Centre-Forward,Attack,right,190.0,FR1,ESTAC Troyes
130216,Daniel Alfei,2015,2288,Wales,31,Right-Back,Defender,right,180.0,GB1,Swansea City
130280,Janne Saksela,2017,468,Finland,30,Right-Back,Defender,right,185.0,NL1,Sparta Rotterdam
130452,Fernando Godoy,2015,3060,Argentina,33,Defensive Midfield,Midfield,right,172.0,GR1,Atromitos Athen
130635,Vítor Bruno,2018,3349,Portugal,33,Left-Back,Defender,left,171.0,PO1,CD Feirense
131323,Danijel Miskic,2022,11127,Slovenia,29,Central Midfield,Midfield,right,183.0,RU1,Ural Yekaterinburg
